#clusterID	species	gene	is_seed_ortholog	confidence_score	species_in_cluster	tree_conflict	
82	7.fa	run30_G18_11	0	0.110	0.fa-1.fa-2.fa-3.fa-4.fa-5.fa-6.fa-7.fa	diff. numbers
83	0.fa	run82_G0_0	1	1.000	0.fa-1.fa-2.fa-3.fa-4.fa-5.fa-6.fa-7.fa	diff. numbers
83	0.fa	run82_G1_0	0	0.718	0.fa-1.fa-2.fa-3.fa-4.fa-5.fa-6.fa-7.fa	diff. numbers
83	1.fa	run82_G5_1	1	1.000	0.fa-1.fa-2.fa-3.fa-4.fa-5.fa-6.fa-7.fa	diff. numbers
83	0.fa	run82_G10_0	1	1.000	0.fa-1.fa-2.fa-3.fa-4.fa-5.fa-6.fa-7.fa	diff. numbers
83	0.fa	run82_G7_0	0	0.148	0.fa-1.fa-2.fa-3.fa-4.fa-5.fa-6.fa-7.fa	diff. numbers
83	0.fa	run82_G8_0	0	0.131	0.fa-1.fa-2.fa-3.fa-4.fa-5.fa-6.fa-7.fa	diff. numbers
83	1.fa	run82_G13_1	0	0.833	0.fa-1.fa-2.fa-3.fa-4.fa-5.fa-6.fa-7.fa	diff. numbers
83	1.fa	run82_G12_1	1	1.000	0.fa-1.fa-2.fa-3.fa-4.fa-5.fa-6.fa-7.fa	diff. numbers
83	1.fa	run82_G14_1	0	0.280	0.fa-1.fa-2.fa-3.fa-4.fa-5.fa-6.fa-7.fa	diff. numbers
83	2.fa	run82_G19_3	1	1.000	0.fa-1.fa-2.fa-3.fa-4.fa-5.fa-6.fa-7.fa	diff. numbers
83	3.fa	run82_G20_4	1	1.000	0.fa-1.fa-2.fa-3.fa-4.fa-5.fa-6.fa-7.fa	diff. numbers
83	4.fa	run82_G22_5	1	1.000	0.fa-1.fa-2.fa-3.fa-4.fa-5.fa-6.fa-7.fa	diff. numbers
83	4.fa	run82_G21_5	0	0.143	0.fa-1.fa-2.fa-3.fa-4.fa-5.fa-6.fa-7.fa	diff. numbers
83	5.fa	run82_G25_7	1	1.000	0.fa-1.fa-2.fa-3.fa-4.fa-5.fa-6.fa-7.fa	diff. numbers
83	6.fa	run82_G28_9	0	0.300	0.fa-1.fa-2.fa-3.fa-4.fa-5.fa-6.fa-7.fa	diff. numbers
83	6.fa	run82_G27_9	1	1.000	0.fa-1.fa-2.fa-3.fa-4.fa-5.fa-6.fa-7.fa	diff. numbers
83	7.fa	run82_G35_11	1	1.000	0.fa-1.fa-2.fa-3.fa-4.fa-5.fa-6.fa-7.fa	diff. numbers
83	6.fa	run82_G31_9	0	0.256	0.fa-1.fa-2.fa-3.fa-4.fa-5.fa-6.fa-7.fa	diff. numbers
83	6.fa	run82_G30_9	0	0.202	0.fa-1.fa-2.fa-3.fa-4.fa-5.fa-6.fa-7.fa	diff. numbers
84	0.fa	run66_G0_0	1	1.000	0.fa-1.fa	No
84	0.fa	run66_G1_0	0	0.736	0.fa-1.fa	No
84	1.fa	run66_G3_1	1	1.000	0.fa-1.fa	No
85	0.fa	run49_G1_0	1	1.000	0.fa-1.fa-2.fa-3.fa-4.fa-5.fa-6.fa-7.fa	diff. numbers
85	0.fa	run49_G0_0	1	1.000	0.fa-1.fa-2.fa-3.fa-4.fa-5.fa-6.fa-7.fa	diff. numbers
85	0.fa	run49_G3_0	0	0.884	0.fa-1.fa-2.fa-3.fa-4.fa-5.fa-6.fa-7.fa	diff. numbers
85	1.fa	run49_G5_1	1	1.000	0.fa-1.fa-2.fa-3.fa-4.fa-5.fa-6.fa-7.fa	diff. numbers
85	2.fa	run49_G7_3	1	1.000	0.fa-1.fa-2.fa-3.fa-4.fa-5.fa-6.fa-7.fa	diff. numbers
85	3.fa	run49_G8_4	1	1.000	0.fa-1.fa-2.fa-3.fa-4.fa-5.fa-6.fa-7.fa	diff. numbers
85	4.fa	run49_G10_5	1	1.000	0.fa-1.fa-2.fa-3.fa-4.fa-5.fa-6.fa-7.fa	diff. numbers
85	4.fa	run49_G11_5	1	1.000	0.fa-1.fa-2.fa-3.fa-4.fa-5.fa-6.fa-7.fa	diff. numbers
85	4.fa	run49_G9_5	0	0.623	0.fa-1.fa-2.fa-3.fa-4.fa-5.fa-6.fa-7.fa	diff. numbers
85	5.fa	run49_G15_7	1	1.000	0.fa-1.fa-2.fa-3.fa-4.fa-5.fa-6.fa-7.fa	diff. numbers
85	6.fa	run49_G17_9	1	1.000	0.fa-1.fa-2.fa-3.fa-4.fa-5.fa-6.fa-7.fa	diff. numbers
85	7.fa	run49_G24_11	1	1.000	0.fa-1.fa-2.fa-3.fa-4.fa-5.fa-6.fa-7.fa	diff. numbers
85	7.fa	run49_G25_11	1	1.000	0.fa-1.fa-2.fa-3.fa-4.fa-5.fa-6.fa-7.fa	diff. numbers
85	7.fa	run49_G32_11	0	0.194	0.fa-1.fa-2.fa-3.fa-4.fa-5.fa-6.fa-7.fa	diff. numbers
85	6.fa	run49_G19_9	0	0.200	0.fa-1.fa-2.fa-3.fa-4.fa-5.fa-6.fa-7.fa	diff. numbers
85	6.fa	run49_G18_9	0	0.152	0.fa-1.fa-2.fa-3.fa-4.fa-5.fa-6.fa-7.fa	diff. numbers
85	7.fa	run49_G28_11	0	0.056	0.fa-1.fa-2.fa-3.fa-4.fa-5.fa-6.fa-7.fa	diff. numbers
85	7.fa	run49_G27_11	0	0.233	0.fa-1.fa-2.fa-3.fa-4.fa-5.fa-6.fa-7.fa	diff. numbers
85	7.fa	run49_G30_11	0	0.122	0.fa-1.fa-2.fa-3.fa-4.fa-5.fa-6.fa-7.fa	diff. numbers
86	0.fa	run93_G0_0	1	1.000	0.fa-1.fa-2.fa-3.fa-4.fa-5.fa-6.fa-7.fa	diff. numbers
86	0.fa	run93_G1_0	0	0.204	0.fa-1.fa-2.fa-3.fa-4.fa-5.fa-6.fa-7.fa	diff. numbers
86	1.fa	run93_G4_1	1	1.000	0.fa-1.fa-2.fa-3.fa-4.fa-5.fa-6.fa-7.fa	diff. numbers
86	1.fa	run93_G3_1	1	1.000	0.fa-1.fa-2.fa-3.fa-4.fa-5.fa-6.fa-7.fa	diff. numbers
86	1.fa	run93_G6_1	0	0.863	0.fa-1.fa-2.fa-3.fa-4.fa-5.fa-6.fa-7.fa	diff. numbers
86	2.fa	run93_G14_3	1	1.000	0.fa-1.fa-2.fa-3.fa-4.fa-5.fa-6.fa-7.fa	diff. numbers
86	2.fa	run93_G12_3	0	0.553	0.fa-1.fa-2.fa-3.fa-4.fa-5.fa-6.fa-7.fa	diff. numbers
86	2.fa	run93_G9_3	0	0.404	0.fa-1.fa-2.fa-3.fa-4.fa-5.fa-6.fa-7.fa	diff. numbers
86	3.fa	run93_G16_4	1	1.000	0.fa-1.fa-2.fa-3.fa-4.fa-5.fa-6.fa-7.fa	diff. numbers
86	3.fa	run93_G23_4	0	0.857	0.fa-1.fa-2.fa-3.fa-4.fa-5.fa-6.fa-7.fa	diff. numbers
86	3.fa	run93_G24_4	0	0.835	0.fa-1.fa-2.fa-3.fa-4.fa-5.fa-6.fa-7.fa	diff. numbers
86	4.fa	run93_G18_5	1	1.000	0.fa-1.fa-2.fa-3.fa-4.fa-5.fa-6.fa-7.fa	diff. numbers
86	4.fa	run93_G17_5	0	0.987	0.fa-1.fa-2.fa-3.fa-4.fa-5.fa-6.fa-7.fa	diff. numbers
86	5.fa	run93_G21_7	1	1.000	0.fa-1.fa-2.fa-3.fa-4.fa-5.fa-6.fa-7.fa	diff. numbers
86	4.fa	run93_G27_5	1	1.000	0.fa-1.fa-2.fa-3.fa-4.fa-5.fa-6.fa-7.fa	diff. numbers
86	4.fa	run93_G26_5	0	0.500	0.fa-1.fa-2.fa-3.fa-4.fa-5.fa-6.fa-7.fa	diff. numbers
86	5.fa	run93_G30_7	1	1.000	0.fa-1.fa-2.fa-3.fa-4.fa-5.fa-6.fa-7.fa	diff. numbers
86	6.fa	run93_G33_9	1	1.000	0.fa-1.fa-2.fa-3.fa-4.fa-5.fa-6.fa-7.fa	diff. numbers
86	7.fa	run93_G35_11	1	1.000	0.fa-1.fa-2.fa-3.fa-4.fa-5.fa-6.fa-7.fa	diff. numbers
86	2.fa	run93_G10_3	0	0.395	0.fa-1.fa-2.fa-3.fa-4.fa-5.fa-6.fa-7.fa	diff. numbers
87	0.fa	run83_G0_0	1	1.000	0.fa-1.fa-2.fa-3.fa-4.fa-5.fa-6.fa-7.fa	diff. numbers
87	1.fa	run83_G1_1	1	1.000	0.fa-1.fa-2.fa-3.fa-4.fa-5.fa-6.fa-7.fa	diff. numbers
87	2.fa	run83_G3_3	1	1.000	0.fa-1.fa-2.fa-3.fa-4.fa-5.fa-6.fa-7.fa	diff. numbers
87	3.fa	run83_G11_4	1	1.000	0.fa-1.fa-2.fa-3.fa-4.fa-5.fa-6.fa-7.fa	diff. numbers
87	3.fa	run83_G10_4	0	0.724	0.fa-1.fa-2.fa-3.fa-4.fa-5.fa-6.fa-7.fa	diff. numbers
87	4.fa	run83_G13_5	1	1.000	0.fa-1.fa-2.fa-3.fa-4.fa-5.fa-6.fa-7.fa	diff. numbers
87	5.fa	run83_G15_7	1	1.000	0.fa-1.fa-2.fa-3.fa-4.fa-5.fa-6.fa-7.fa	diff. numbers
87	6.fa	run83_G17_9	0	0.705	0.fa-1.fa-2.fa-3.fa-4.fa-5.fa-6.fa-7.fa	diff. numbers
87	6.fa	run83_G20_9	1	1.000	0.fa-1.fa-2.fa-3.fa-4.fa-5.fa-6.fa-7.fa	diff. numbers
87	6.fa	run83_G19_9	0	0.886	0.fa-1.fa-2.fa-3.fa-4.fa-5.fa-6.fa-7.fa	diff. numbers
87	6.fa	run83_G18_9	0	0.676	0.fa-1.fa-2.fa-3.fa-4.fa-5.fa-6.fa-7.fa	diff. numbers
87	7.fa	run83_G27_11	1	1.000	0.fa-1.fa-2.fa-3.fa-4.fa-5.fa-6.fa-7.fa	diff. numbers
87	2.fa	run83_G5_3	0	0.172	0.fa-1.fa-2.fa-3.fa-4.fa-5.fa-6.fa-7.fa	diff. numbers
87	2.fa	run83_G7_3	0	0.172	0.fa-1.fa-2.fa-3.fa-4.fa-5.fa-6.fa-7.fa	diff. numbers
87	6.fa	run83_G24_9	0	0.190	0.fa-1.fa-2.fa-3.fa-4.fa-5.fa-6.fa-7.fa	diff. numbers
88	0.fa	run06_G1_0	0	0.835	0.fa-1.fa-3.fa-4.fa-5.fa-6.fa-7.fa	diff. numbers
88	0.fa	run06_G0_0	1	1.000	0.fa-1.fa-3.fa-4.fa-5.fa-6.fa-7.fa	diff. numbers
88	1.fa	run06_G3_1	1	1.000	0.fa-1.fa-3.fa-4.fa-5.fa-6.fa-7.fa	diff. numbers
88	1.fa	run06_G4_1	0	0.724	0.fa-1.fa-3.fa-4.fa-5.fa-6.fa-7.fa	diff. numbers
88	1.fa	run06_G5_1	0	0.707	0.fa-1.fa-3.fa-4.fa-5.fa-6.fa-7.fa	diff. numbers
88	4.fa	run06_G11_5	1	1.000	0.fa-1.fa-3.fa-4.fa-5.fa-6.fa-7.fa	diff. numbers
88	5.fa	run06_G20_7	1	1.000	0.fa-1.fa-3.fa-4.fa-5.fa-6.fa-7.fa	diff. numbers
88	5.fa	run06_G21_7	0	0.194	0.fa-1.fa-3.fa-4.fa-5.fa-6.fa-7.fa	diff. numbers
88	5.fa	run06_G14_7	0	0.700	0.fa-1.fa-3.fa-4.fa-5.fa-6.fa-7.fa	diff. numbers
88	5.fa	run06_G13_7	0	0.655	0.fa-1.fa-3.fa-4.fa-5.fa-6.fa-7.fa	diff. numbers
88	6.fa	run06_G25_9	1	1.000	0.fa-1.fa-3.fa-4.fa-5.fa-6.fa-7.fa	diff. numbers
88	7.fa	run06_G28_11	1	1.000	0.fa-1.fa-3.fa-4.fa-5.fa-6.fa-7.fa	diff. numbers
88	7.fa	run06_G27_11	0	0.475	0.fa-1.fa-3.fa-4.fa-5.fa-6.fa-7.fa	diff. numbers
88	3.fa	run06_G10_4	1	1.000	0.fa-1.fa-3.fa-4.fa-5.fa-6.fa-7.fa	diff. numbers
88	4.fa	run06_G18_5	1	1.000	0.fa-1.fa-3.fa-4.fa-5.fa-6.fa-7.fa	diff. numbers
89	0.fa	run29_G4_0	1	1.000	0.fa-1.fa-2.fa-3.fa-4.fa-5.fa-6.fa-7.fa	diff. numbers
89	0.fa	run29_G3_0	0	0.460	0.fa-1.fa-2.fa-3.fa-4.fa-5.fa-6.fa-7.fa	diff. numbers
89	0.fa	run29_G1_0	0	0.407	0.fa-1.fa-2.fa-3.fa-4.fa-5.fa-6.fa-7.fa	diff. numbers
89	0.fa	run29_G0_0	0	0.080	0.fa-1.fa-2.fa-3.fa-4.fa-5.fa-6.fa-7.fa	diff. numbers
89	1.fa	run29_G7_1	1	1.000	0.fa-1.fa-2.fa-3.fa-4.fa-5.fa-6.fa-7.fa	diff. numbers
89	2.fa	run29_G12_3	1	1.000	0.fa-1.fa-2.fa-3.fa-4.fa-5.fa-6.fa-7.fa	diff. numbers
89	2.fa	run29_G10_3	0	0.178	0.fa-1.fa-2.fa-3.fa-4.fa-5.fa-6.fa-7.fa	diff. numbers
89	2.fa	run29_G9_3	0	0.110	0.fa-1.fa-2.fa-3.fa-4.fa-5.fa-6.fa-7.fa	diff. numbers
89	3.fa	run29_G19_4	1	1.000	0.fa-1.fa-2.fa-3.fa-4.fa-5.fa-6.fa-7.fa	diff. numbers
89	3.fa	run29_G14_4	1	1.000	0.fa-1.fa-2.fa-3.fa-4.fa-5.fa-6.fa-7.fa	diff. numbers
89	4.fa	run29_G15_5	1	1.000	0.fa-1.fa-2.fa-3.fa-4.fa-5.fa-6.fa-7.fa	diff. numbers
89	5.fa	run29_G17_7	1	1.000	0.fa-1.fa-2.fa-3.fa-4.fa-5.fa-6.fa-7.fa	diff. numbers
89	4.fa	run29_G20_5	1	1.000	0.fa-1.fa-2.fa-3.fa-4.fa-5.fa-6.fa-7.fa	diff. numbers
89	5.fa	run29_G22_7	1	1.000	0.fa-1.fa-2.fa-3.fa-4.fa-5.fa-6.fa-7.fa	diff. numbers
89	6.fa	run29_G26_9	0	0.907	0.fa-1.fa-2.fa-3.fa-4.fa-5.fa-6.fa-7.fa	diff. numbers
89	6.fa	run29_G25_9	1	1.000	0.fa-1.fa-2.fa-3.fa-4.fa-5.fa-6.fa-7.fa	diff. numbers
89	7.fa	run29_G29_11	1	1.000	0.fa-1.fa-2.fa-3.fa-4.fa-5.fa-6.fa-7.fa	diff. numbers
90	0.fa	run71_G0_0	1	1.000	0.fa-1.fa-2.fa-3.fa-4.fa-5.fa-6.fa-7.fa	diff. numbers
90	0.fa	run71_G1_0	0	0.333	0.fa-1.fa-2.fa-3.fa-4.fa-5.fa-6.fa-7.fa	diff. numbers
90	1.fa	run71_G3_1	1	1.000	0.fa-1.fa-2.fa-3.fa-4.fa-5.fa-6.fa-7.fa	diff. numbers
90	2.fa	run71_G5_3	1	1.000	0.fa-1.fa-2.fa-3.fa-4.fa-5.fa-6.fa-7.fa	diff. numbers
90	3.fa	run71_G12_4	1	1.000	0.fa-1.fa-2.fa-3.fa-4.fa-5.fa-6.fa-7.fa	diff. numbers
90	4.fa	run71_G13_5	1	1.000	0.fa-1.fa-2.fa-3.fa-4.fa-5.fa-6.fa-7.fa	diff. numbers
90	4.fa	run71_G14_5	0	0.692	0.fa-1.fa-2.fa-3.fa-4.fa-5.fa-6.fa-7.fa	diff. numbers
90	5.fa	run71_G17_7	1	1.000	0.fa-1.fa-2.fa-3.fa-4.fa-5.fa-6.fa-7.fa	diff. numbers
90	6.fa	run71_G31_9	1	1.000	0.fa-1.fa-2.fa-3.fa-4.fa-5.fa-6.fa-7.fa	diff. numbers
90	7.fa	run71_G33_11	1	1.000	0.fa-1.fa-2.fa-3.fa-4.fa-5.fa-6.fa-7.fa	diff. numbers
90	3.fa	run71_G21_4	0	0.179	0.fa-1.fa-2.fa-3.fa-4.fa-5.fa-6.fa-7.fa	diff. numbers
90	2.fa	run71_G7_3	0	0.317	0.fa-1.fa-2.fa-3.fa-4.fa-5.fa-6.fa-7.fa	diff. numbers
90	2.fa	run71_G8_3	0	0.308	0.fa-1.fa-2.fa-3.fa-4.fa-5.fa-6.fa-7.fa	diff. numbers
90	4.fa	run71_G23_5	0	0.528	0.fa-1.fa-2.fa-3.fa-4.fa-5.fa-6.fa-7.fa	diff. numbers
90	4.fa	run71_G22_5	0	0.434	0.fa-1.fa-2.fa-3.fa-4.fa-5.fa-6.fa-7.fa	diff. numbers
90	4.fa	run71_G25_5	0	0.358	0.fa-1.fa-2.fa-3.fa-4.fa-5.fa-6.fa-7.fa	diff. numbers
90	5.fa	run71_G28_7	0	0.483	0.fa-1.fa-2.fa-3.fa-4.fa-5.fa-6.fa-7.fa	diff. numbers
90	5.fa	run71_G18_7	0	0.320	0.fa-1.fa-2.fa-3.fa-4.fa-5.fa-6.fa-7.fa	diff. numbers
91	0.fa	run22_G4_0	1	1.000	0.fa-1.fa-2.fa-3.fa-4.fa-5.fa-6.fa-7.fa	No
91	0.fa	run22_G2_0	0	0.853	0.fa-1.fa-2.fa-3.fa-4.fa-5.fa-6.fa-7.fa	No
91	0.fa	run22_G6_0	0	0.793	0.fa-1.fa-2.fa-3.fa-4.fa-5.fa-6.fa-7.fa	No
91	0.fa	run22_G7_0	0	0.793	0.fa-1.fa-2.fa-3.fa-4.fa-5.fa-6.fa-7.fa	No
91	0.fa	run22_G0_0	0	0.724	0.fa-1.fa-2.fa-3.fa-4.fa-5.fa-6.fa-7.fa	No
91	0.fa	run22_G1_0	0	0.707	0.fa-1.fa-2.fa-3.fa-4.fa-5.fa-6.fa-7.fa	No
91	1.fa	run22_G11_1	1	1.000	0.fa-1.fa-2.fa-3.fa-4.fa-5.fa-6.fa-7.fa	No
91	2.fa	run22_G16_3	0	0.784	0.fa-1.fa-2.fa-3.fa-4.fa-5.fa-6.fa-7.fa	No
91	2.fa	run22_G15_3	1	1.000	0.fa-1.fa-2.fa-3.fa-4.fa-5.fa-6.fa-7.fa	No
91	3.fa	run22_G18_4	1	1.000	0.fa-1.fa-2.fa-3.fa-4.fa-5.fa-6.fa-7.fa	No
91	4.fa	run22_G19_5	1	1.000	0.fa-1.fa-2.fa-3.fa-4.fa-5.fa-6.fa-7.fa	No
91	5.fa	run22_G21_7	1	1.000	0.fa-1.fa-2.fa-3.fa-4.fa-5.fa-6.fa-7.fa	No
91	6.fa	run22_G23_9	1	1.000	0.fa-1.fa-2.fa-3.fa-4.fa-5.fa-6.fa-7.fa	No
91	7.fa	run22_G25_11	1	1.000	0.fa-1.fa-2.fa-3.fa-4.fa-5.fa-6.fa-7.fa	No
92	2.fa	run52_G3_3	1	1.000	1.fa-2.fa-3.fa-4.fa-5.fa-6.fa-7.fa	diff. numbers
92	2.fa	run52_G4_3	0	0.091	1.fa-2.fa-3.fa-4.fa-5.fa-6.fa-7.fa	diff. numbers
92	3.fa	run52_G11_4	1	1.000	1.fa-2.fa-3.fa-4.fa-5.fa-6.fa-7.fa	diff. numbers
92	4.fa	run52_G12_5	1	1.000	1.fa-2.fa-3.fa-4.fa-5.fa-6.fa-7.fa	diff. numbers
92	5.fa	run52_G14_7	1	1.000	1.fa-2.fa-3.fa-4.fa-5.fa-6.fa-7.fa	diff. numbers
92	4.fa	run52_G7_5	1	1.000	1.fa-2.fa-3.fa-4.fa-5.fa-6.fa-7.fa	diff. numbers
92	5.fa	run52_G9_7	1	1.000	1.fa-2.fa-3.fa-4.fa-5.fa-6.fa-7.fa	diff. numbers
92	6.fa	run52_G17_9	1	1.000	1.fa-2.fa-3.fa-4.fa-5.fa-6.fa-7.fa	diff. numbers
92	7.fa	run52_G19_11	0	0.442	1.fa-2.fa-3.fa-4.fa-5.fa-6.fa-7.fa	diff. numbers
92	7.fa	run52_G21_11	1	1.000	1.fa-2.fa-3.fa-4.fa-5.fa-6.fa-7.fa	diff. numbers
92	1.fa	run52_G1_1	1	1.000	1.fa-2.fa-3.fa-4.fa-5.fa-6.fa-7.fa	diff. numbers
92	3.fa	run52_G6_4	1	1.000	1.fa-2.fa-3.fa-4.fa-5.fa-6.fa-7.fa	diff. numbers
92	7.fa	run52_G20_11	0	0.329	1.fa-2.fa-3.fa-4.fa-5.fa-6.fa-7.fa	diff. numbers
93	2.fa	run95_G5_3	1	1.000	0.fa-2.fa-3.fa-4.fa-5.fa-6.fa-7.fa	diff. numbers
93	2.fa	run95_G10_3	0	0.164	0.fa-2.fa-3.fa-4.fa-5.fa-6.fa-7.fa	diff. numbers
93	2.fa	run95_G11_3	0	0.145	0.fa-2.fa-3.fa-4.fa-5.fa-6.fa-7.fa	diff. numbers
93	3.fa	run95_G18_4	1	1.000	0.fa-2.fa-3.fa-4.fa-5.fa-6.fa-7.fa	diff. numbers
93	4.fa	run95_G19_5	1	1.000	0.fa-2.fa-3.fa-4.fa-5.fa-6.fa-7.fa	diff. numbers
93	5.fa	run95_G21_7	1	1.000	0.fa-2.fa-3.fa-4.fa-5.fa-6.fa-7.fa	diff. numbers
93	6.fa	run95_G23_9	1	1.000	0.fa-2.fa-3.fa-4.fa-5.fa-6.fa-7.fa	diff. numbers
93	7.fa	run95_G25_11	1	1.000	0.fa-2.fa-3.fa-4.fa-5.fa-6.fa-7.fa	diff. numbers
93	0.fa	run95_G1_0	1	1.000	0.fa-2.fa-3.fa-4.fa-5.fa-6.fa-7.fa	diff. numbers
93	0.fa	run95_G0_0	0	0.173	0.fa-2.fa-3.fa-4.fa-5.fa-6.fa-7.fa	diff. numbers
94	2.fa	run69_G13_3	1	1.000	2.fa-3.fa-4.fa-5.fa-6.fa-7.fa	diff. numbers
94	3.fa	run69_G16_4	1	1.000	2.fa-3.fa-4.fa-5.fa-6.fa-7.fa	diff. numbers
94	4.fa	run69_G22_5	1	1.000	2.fa-3.fa-4.fa-5.fa-6.fa-7.fa	diff. numbers
94	5.fa	run69_G24_7	1	1.000	2.fa-3.fa-4.fa-5.fa-6.fa-7.fa	diff. numbers
94	4.fa	run69_G17_5	1	1.000	2.fa-3.fa-4.fa-5.fa-6.fa-7.fa	diff. numbers
94	5.fa	run69_G19_7	1	1.000	2.fa-3.fa-4.fa-5.fa-6.fa-7.fa	diff. numbers
94	6.fa	run69_G27_9	1	1.000	2.fa-3.fa-4.fa-5.fa-6.fa-7.fa	diff. numbers
94	7.fa	run69_G29_11	1	1.000	2.fa-3.fa-4.fa-5.fa-6.fa-7.fa	diff. numbers
94	2.fa	run69_G11_3	0	0.094	2.fa-3.fa-4.fa-5.fa-6.fa-7.fa	diff. numbers
94	3.fa	run69_G21_4	1	1.000	2.fa-3.fa-4.fa-5.fa-6.fa-7.fa	diff. numbers
95	2.fa	run78_G7_3	1	1.000	0.fa-2.fa-3.fa-4.fa-5.fa-6.fa-7.fa	diff. numbers
95	3.fa	run78_G9_4	1	1.000	0.fa-2.fa-3.fa-4.fa-5.fa-6.fa-7.fa	diff. numbers
95	3.fa	run78_G8_4	0	0.873	0.fa-2.fa-3.fa-4.fa-5.fa-6.fa-7.fa	diff. numbers
95	3.fa	run78_G11_4	0	0.810	0.fa-2.fa-3.fa-4.fa-5.fa-6.fa-7.fa	diff. numbers
95	4.fa	run78_G22_5	1	1.000	0.fa-2.fa-3.fa-4.fa-5.fa-6.fa-7.fa	diff. numbers
95	5.fa	run78_G24_7	1	1.000	0.fa-2.fa-3.fa-4.fa-5.fa-6.fa-7.fa	diff. numbers
95	4.fa	run78_G13_5	1	1.000	0.fa-2.fa-3.fa-4.fa-5.fa-6.fa-7.fa	diff. numbers
95	5.fa	run78_G15_7	1	1.000	0.fa-2.fa-3.fa-4.fa-5.fa-6.fa-7.fa	diff. numbers
95	6.fa	run78_G18_9	0	0.797	0.fa-2.fa-3.fa-4.fa-5.fa-6.fa-7.fa	diff. numbers
95	6.fa	run78_G17_9	1	1.000	0.fa-2.fa-3.fa-4.fa-5.fa-6.fa-7.fa	diff. numbers
95	7.fa	run78_G29_11	1	1.000	0.fa-2.fa-3.fa-4.fa-5.fa-6.fa-7.fa	diff. numbers
95	0.fa	run78_G0_0	1	1.000	0.fa-2.fa-3.fa-4.fa-5.fa-6.fa-7.fa	diff. numbers
95	3.fa	run78_G21_4	1	1.000	0.fa-2.fa-3.fa-4.fa-5.fa-6.fa-7.fa	diff. numbers
95	6.fa	run78_G26_9	0	0.388	0.fa-2.fa-3.fa-4.fa-5.fa-6.fa-7.fa	diff. numbers
96	2.fa	run39_G5_3	1	1.000	0.fa-2.fa-3.fa-4.fa-5.fa-6.fa-7.fa	No
96	3.fa	run39_G7_4	1	1.000	0.fa-2.fa-3.fa-4.fa-5.fa-6.fa-7.fa	No
96	3.fa	run39_G6_4	1	1.000	0.fa-2.fa-3.fa-4.fa-5.fa-6.fa-7.fa	No
96	4.fa	run39_G9_5	1	1.000	0.fa-2.fa-3.fa-4.fa-5.fa-6.fa-7.fa	No
96	4.fa	run39_G10_5	0	0.273	0.fa-2.fa-3.fa-4.fa-5.fa-6.fa-7.fa	No
96	5.fa	run39_G14_7	1	1.000	0.fa-2.fa-3.fa-4.fa-5.fa-6.fa-7.fa	No
96	5.fa	run39_G13_7	0	0.766	0.fa-2.fa-3.fa-4.fa-5.fa-6.fa-7.fa	No
96	6.fa	run39_G17_9	1	1.000	0.fa-2.fa-3.fa-4.fa-5.fa-6.fa-7.fa	No
96	7.fa	run39_G20_11	1	1.000	0.fa-2.fa-3.fa-4.fa-5.fa-6.fa-7.fa	No
96	7.fa	run39_G21_11	0	0.843	0.fa-2.fa-3.fa-4.fa-5.fa-6.fa-7.fa	No
96	7.fa	run39_G19_11	0	0.363	0.fa-2.fa-3.fa-4.fa-5.fa-6.fa-7.fa	No
96	0.fa	run39_G0_0	1	1.000	0.fa-2.fa-3.fa-4.fa-5.fa-6.fa-7.fa	No
97	2.fa	run50_G5_3	1	1.000	2.fa-3.fa-4.fa-5.fa-6.fa-7.fa	No
97	3.fa	run50_G6_4	1	1.000	2.fa-3.fa-4.fa-5.fa-6.fa-7.fa	No
97	4.fa	run50_G7_5	1	1.000	2.fa-3.fa-4.fa-5.fa-6.fa-7.fa	No
97	5.fa	run50_G9_7	1	1.000	2.fa-3.fa-4.fa-5.fa-6.fa-7.fa	No
97	6.fa	run50_G11_9	1	1.000	2.fa-3.fa-4.fa-5.fa-6.fa-7.fa	No
97	7.fa	run50_G13_11	1	1.000	2.fa-3.fa-4.fa-5.fa-6.fa-7.fa	No
98	2.fa	run56_G6_3	0	0.280	0.fa-1.fa-2.fa-3.fa-4.fa-5.fa-6.fa-7.fa	diff. numbers
98	2.fa	run56_G5_3	1	1.000	0.fa-1.fa-2.fa-3.fa-4.fa-5.fa-6.fa-7.fa	diff. numbers
98	3.fa	run56_G13_4	1	1.000	0.fa-1.fa-2.fa-3.fa-4.fa-5.fa-6.fa-7.fa	diff. numbers
98	4.fa	run56_G9_5	1	1.000	0.fa-1.fa-2.fa-3.fa-4.fa-5.fa-6.fa-7.fa	diff. numbers
98	5.fa	run56_G11_7	1	1.000	0.fa-1.fa-2.fa-3.fa-4.fa-5.fa-6.fa-7.fa	diff. numbers
98	5.fa	run56_G16_7	1	1.000	0.fa-1.fa-2.fa-3.fa-4.fa-5.fa-6.fa-7.fa	diff. numbers
98	6.fa	run56_G20_9	1	1.000	0.fa-1.fa-2.fa-3.fa-4.fa-5.fa-6.fa-7.fa	diff. numbers
98	6.fa	run56_G19_9	0	0.400	0.fa-1.fa-2.fa-3.fa-4.fa-5.fa-6.fa-7.fa	diff. numbers
98	7.fa	run56_G28_11	1	1.000	0.fa-1.fa-2.fa-3.fa-4.fa-5.fa-6.fa-7.fa	diff. numbers
98	1.fa	run56_G2_1	1	1.000	0.fa-1.fa-2.fa-3.fa-4.fa-5.fa-6.fa-7.fa	diff. numbers
